song_id,song,is_original,original_artist,debut_date,last_played,times_played,avg_show_gap
611,Mad World,0,Tears For Fears,2020-11-07,2024-09-20,2,165.5
612,Love Is A Battlefield,0,Pat Benatar,2020-12-11,2025-02-14,7,47.14
613,You and Whose Army,0,Radiohead,2020-12-11,2021-11-07,2,165.0
614,Brokedown Palace,0,Grateful Dead,2021-06-18,2024-10-25,3,106.0
620,Jack-A-Roe,0,Traditional,2022-06-24,2025-06-21,2,121.5
628,Interlude III,1,Goose,2024-04-08,2024-04-08,1,111.0
630,Shakedown Street,0,Grateful Dead,2016-11-23,2016-11-23,1,698.0
631,Revival,0,The Allman Brothers Band,2017-05-20,2017-05-20,1,660.0
631,Revival,0,Zach Williams,2017-07-08,2017-09-01,4,160.5
632,Wasted Words,0,The Allman Brothers Band,2017-01-28,2017-01-28,1,690.0
633,Psycho Killer,0,Talking Heads,2016-11-23,2025-06-06,4,174.5
634,First Tube,0,Phish,2016-10-09,2016-11-23,2,353.5
635,I Will Survive,0,Gloria Gaynor,2016-11-23,2016-11-23,1,698.0
636,(satellite),1,Goose,2018-06-01,2024-09-13,3,179.33
637,(dawn),1,Goose,2022-01-26,2025-02-15,9,31.44
639,The Labyrinth,1,Goose,2021-06-11,2025-06-19,11,29.36
641,Franklin's Tower,0,Grateful Dead,2024-12-14,2024-12-14,1,42.0
645,Hot Love & The Lazy Poet,1,Vasudo,2024-04-07,2025-06-23,27,4.15
646,Turbulence & The Night Rays,1,Vasudo,2022-06-10,2025-06-06,41,6.07
647,Your Direction,1,Vasudo,2025-04-24,2025-06-29,8,3.75
650,The Night They Drove Old Dixie Down,0,The Band,2016-06-17,2024-06-22,2,361.0
651,The Shape I'm In,0,The Band,2023-10-01,2023-10-01,1,132.0
656,Back On The Train,0,Phish,2014-12-23,2019-05-04,2,387.5
659,U.S. Blues,0,Grateful Dead,2023-07-04,2023-07-04,1,152.0
662,Funky Bitch,0,Son Seals,2016-10-09,2016-10-09,1,707.0
663,Jed Stone,1,Vasudo,2025-06-07,2025-06-28,2,7.0
676,Welcome To Delta,1,Goose,2021-05-09,2021-05-09,1,324.0
677,Moby,1,Goose,2021-05-08,2025-02-13,20,16.25
678,Doctor My Eyes,0,Jackson Browne,2021-05-04,2023-04-13,5,65.4
679,Tribute To Gold,0,Duke Herrington,2021-06-13,2022-02-02,4,160.5
681,Innocent Son,0,Fleet Foxes,2021-06-16,2021-06-16,1,319.0
684,Bingo Tour Theme,1,Goose,2021-07-03,2021-07-10,3,105.0
685,Please Forgive Me,0,David Gray,2021-08-21,2025-06-27,12,25.75
